f,signal,A,B,gamma,gammadot,K,lnBFmax,Popt,ID,angDist,main_id,ra,dec,coo_err_maj,coo_err_min,coo_err_angle,nbref,ra_sexa,dec_sexa,main_type,other_types,radvel,redshift,sp_type,morph_type,plx,pmra,pmdec,size_maj,size_min,size_angle,B.1,V,R,J,H,K.1,u,g,r,i,z,RA,DEC
S9/tess2019058134432-s0009-0000000038608863-0139-s_lc_GLST.Robj,sig3,0.592138955953371,-0.803898779680541,0.0458040675644503,-0.003462011865702,0.998439678262744,1.78068407024264,2.5272560135012,TIC38608863,0.064951,UCAC4 124-003946,64.6067350953,-65.3566196152,0,0,90,0,04 18 25.61642,-65 21 23.8306,PM*,*  |IR |PM*,81.22,NA,,NA,14.4152,47.67,143.21,NA,NA,NA,13.79,12.49,12.13,9.94,9.266,9.111,NA,13.15,11.96,11.37,NA,64.606692,-65.356618
S9/tess2019058134432-s0009-0000000038633462-0139-s_lc_GLST.Robj,sig1,-2.63357808446132,-3.86127334927668,0.217564067720509,-0.0159744902338195,4.67388119284063,1211.9091928617,0.580289377870608,TIC38633462,0.037551,2MASS J04201324-6055075,65.0552154389,-60.9187674684,0,0,90,0,04 20 13.25171,-60 55 07.5629,Star,X  |IR |*,NA,NA,,NA,11.9423,37.31,21.08,NA,NA,NA,NA,NA,NA,11.172,10.62,10.314,NA,NA,NA,NA,NA,65.055194,-60.918767
S9/tess2019058134432-s0009-0000000038633462-0139-s_lc_GLST.Robj,sig2,0.311668810147103,-4.83712849663852,0.109566054326406,-0.00547272836088475,4.84715891427246,1291.38160528053,0.641206485675146,TIC38633462,0.037551,2MASS J04201324-6055075,65.0552154389,-60.9187674684,0,0,90,0,04 20 13.25171,-60 55 07.5629,Star,X  |IR |*,NA,NA,,NA,11.9423,37.31,21.08,NA,NA,NA,NA,NA,NA,11.172,10.62,10.314,NA,NA,NA,NA,NA,65.055194,-60.918767
S9/tess2019058134432-s0009-0000000038633462-0139-s_lc_GLST.Robj,sig3,-0.458452656381672,-1.38460077307328,0.0107193708858389,-0.000149099295889764,1.45852601585934,107.114944726641,0.320531745828499,TIC38633462,0.037551,2MASS J04201324-6055075,65.0552154389,-60.9187674684,0,0,90,0,04 20 13.25171,-60 55 07.5629,Star,X  |IR |*,NA,NA,,NA,11.9423,37.31,21.08,NA,NA,NA,NA,NA,NA,11.172,10.62,10.314,NA,NA,NA,NA,NA,65.055194,-60.918767
S9/tess2019058134432-s0009-0000000038635641-0139-s_lc_GLST.Robj,sig1,1.77144372466859,-0.191067350705716,-0.374469365402473,0.022988832150119,1.78171816014021,29.4048841701705,8.24403109851262,TIC38635641,0.16009,L  130-68,65.2172203038,-64.5545667476,0,0,90,1,04 20 52.13287,-64 33 16.4403,PM*,*  |IR |PM*,24.7,NA,,NA,12.6399,162.5,91.64,NA,NA,NA,13.547,12.292,11.96,9.94,9.316,9.204,NA,12.943,11.769,11.292,NA,65.217117,-64.554564
S9/tess2019058134432-s0009-0000000038635641-0139-s_lc_GLST.Robj,sig2,0.0790845598976963,0.709595620380249,-0.0490196462284259,0.00594160634677488,0.713989013975035,-4.02664204125003,5.54527053878746,TIC38635641,0.16009,L  130-68,65.2172203038,-64.5545667476,0,0,90,1,04 20 52.13287,-64 33 16.4403,PM*,*  |IR |PM*,24.7,NA,,NA,12.6399,162.5,91.64,NA,NA,NA,13.547,12.292,11.96,9.94,9.316,9.204,NA,12.943,11.769,11.292,NA,65.217117,-64.554564
S9/tess2019058134432-s0009-0000000038635641-0139-s_lc_GLST.Robj,sig3,-0.428123972294812,-0.20300048819085,0.00308980095144507,-6.75509084859743e-05,0.473813606663224,-8.09408931653652,0.541816232854241,TIC38635641,0.16009,L  130-68,65.2172203038,-64.5545667476,0,0,90,1,04 20 52.13287,-64 33 16.4403,PM*,*  |IR |PM*,24.7,NA,,NA,12.6399,162.5,91.64,NA,NA,NA,13.547,12.292,11.96,9.94,9.316,9.204,NA,12.943,11.769,11.292,NA,65.217117,-64.554564
S9/tess2019058134432-s0009-0000000038635856-0139-s_lc_GLST.Robj,sig1,-3.17130856827718,-9.98024946699123,0.878173766757613,-0.121796596121011,10.4719901383933,665.782278406244,11.2724163207422,TIC38635856,0.019876,CPD-64   324,65.289092079,-63.9000668833,0,0,90,2,04 21 09.38210,-63 54 00.2408,Star,*  |IR,35,NA,,NA,11.0522,7.25,1.36,NA,NA,NA,10.78,9.99,NA,8.786,8.446,8.364,NA,NA,NA,NA,NA,65.289101,-63.900063
S9/tess2019058134432-s0009-0000000038635856-0139-s_lc_GLST.Robj,sig2,5.96714667645849,-0.542410001023643,0.664774950497667,-0.0166942823422193,5.9917483314622,233.891790990548,5.87762802668746,TIC38635856,0.019876,CPD-64   324,65.289092079,-63.9000668833,0,0,90,2,04 21 09.38210,-63 54 00.2408,Star,*  |IR,35,NA,,NA,11.0522,7.25,1.36,NA,NA,NA,10.78,9.99,NA,8.786,8.446,8.364,NA,NA,NA,NA,NA,65.289101,-63.900063
S9/tess2019058134432-s0009-0000000038635856-0139-s_lc_GLST.Robj,sig3,4.36433933684798,0.885785467148271,-0.0939631215565828,0.0339095792422306,4.45332165253867,126.639569657728,4.01148410983246,TIC38635856,0.019876,CPD-64   324,65.289092079,-63.9000668833,0,0,90,2,04 21 09.38210,-63 54 00.2408,Star,*  |IR,35,NA,,NA,11.0522,7.25,1.36,NA,NA,NA,10.78,9.99,NA,8.786,8.446,8.364,NA,NA,NA,NA,NA,65.289101,-63.900063
S9/tess2019058134432-s0009-0000000038680132-0139-s_lc_GLST.Robj,sig1,-2.51132342909621,3.39244962581552,-0.0239343819864407,0.000632205239116066,4.22083638977199,900.293989453686,0.285604899455541,TIC38680132,0.083738,2MASS J04224274-6137581,65.6780982757,-61.6327847754,0,0,90,1,04 22 42.74359,-61 37 58.0252,Star,IR |*,NA,NA,,NA,10.6139,-1.82,33.6,NA,NA,NA,NA,NA,NA,11.675,11.088,10.853,NA,NA,NA,NA,NA,65.678101,-61.632808
S9/tess2019058134432-s0009-0000000038680132-0139-s_lc_GLST.Robj,sig2,-1.22305093081584,-0.72403117817793,0.00364684003453873,-0.000140412809008501,1.42129332874788,92.3171002293011,0.142712834286384,TIC38680132,0.083738,2MASS J04224274-6137581,65.6780982757,-61.6327847754,0,0,90,1,04 22 42.74359,-61 37 58.0252,Star,IR |*,NA,NA,,NA,10.6139,-1.82,33.6,NA,NA,NA,NA,NA,NA,11.675,11.088,10.853,NA,NA,NA,NA,NA,65.678101,-61.632808
S9/tess2019058134432-s0009-0000000038680132-0139-s_lc_GLST.Robj,sig3,0.401176339318872,-0.0163167617318527,-0.0411458678886506,0.00283557696063326,0.401508022264443,-2.97663792621839,5.04478435067053,TIC38680132,0.083738,2MASS J04224274-6137581,65.6780982757,-61.6327847754,0,0,90,1,04 22 42.74359,-61 37 58.0252,Star,IR |*,NA,NA,,NA,10.6139,-1.82,33.6,NA,NA,NA,NA,NA,NA,11.675,11.088,10.853,NA,NA,NA,NA,NA,65.678101,-61.632808
S9/tess2019058134432-s0009-0000000038698692-0139-s_lc_GLST.Robj,sig1,-0.736472118736253,3.64363804501515,-1.4170686140778,0.119899996818887,3.71732287873379,8.77072372552075,2.61137017933434,TIC38698692,0.051896,HD  28471,66.2881299337,-64.0800706321,0,0,90,62,04 25 09.15118,-64 04 48.2543,PM*,PM*|** |*  |IR |PM*|*,54.67,NA,G5V,NA,22.8829,-61.97,321.51,NA,NA,NA,8.56,7.91,NA,6.717,6.451,6.315,NA,NA,NA,NA,NA,66.288155,-64.08008
S9/tess2019058134432-s0009-0000000038698692-0139-s_lc_GLST.Robj,sig2,1.24646544630888,-2.78385635530119,0.0196534627349079,0.000456411701790946,3.05016922740244,2.30642434552434,1.14761140347279,TIC38698692,0.051896,HD  28471,66.2881299337,-64.0800706321,0,0,90,62,04 25 09.15118,-64 04 48.2543,PM*,PM*|** |*  |IR |PM*|*,54.67,NA,G5V,NA,22.8829,-61.97,321.51,NA,NA,NA,8.56,7.91,NA,6.717,6.451,6.315,NA,NA,NA,NA,NA,66.288155,-64.08008
S9/tess2019058134432-s0009-0000000038698692-0139-s_lc_GLST.Robj,sig3,-0.155205441777649,2.5494467313422,-0.0325004746773377,0.00195094732787161,2.55416666744925,-1.75615466473672,0.351339092896616,TIC38698692,0.051896,HD  28471,66.2881299337,-64.0800706321,0,0,90,62,04 25 09.15118,-64 04 48.2543,PM*,PM*|** |*  |IR |PM*|*,54.67,NA,G5V,NA,22.8829,-61.97,321.51,NA,NA,NA,8.56,7.91,NA,6.717,6.451,6.315,NA,NA,NA,NA,NA,66.288155,-64.08008
S9/tess2019058134432-s0009-0000000038699545-0139-s_lc_GLST.Robj,sig1,-0.358703186123342,-6.26137637306053,2.3310970416771,-0.213923505322597,6.27164269237778,72.0999490899393,5.89904074695652,TIC38699545,0.13806,HD  28421,66.3029766359,-61.6220875514,0,0,90,9,04 25 12.71439,-61 37 19.5152,PM*,*  |IR |PM*,14.14,NA,G1V,NA,11.076,47.66,101.79,NA,NA,NA,8.86,8.24,NA,7.224,6.98,6.892,NA,NA,NA,NA,NA,66.302899,-61.622098
S9/tess2019058134432-s0009-0000000038699545-0139-s_lc_GLST.Robj,sig2,3.42316431418714,-1.74238624221927,-0.177424369240796,-0.00124271546492758,3.84108887413443,17.8631911754782,8.27406328653723,TIC38699545,0.13806,HD  28421,66.3029766359,-61.6220875514,0,0,90,9,04 25 12.71439,-61 37 19.5152,PM*,*  |IR |PM*,14.14,NA,G1V,NA,11.076,47.66,101.79,NA,NA,NA,8.86,8.24,NA,7.224,6.98,6.892,NA,NA,NA,NA,NA,66.302899,-61.622098
S9/tess2019058134432-s0009-0000000038699545-0139-s_lc_GLST.Robj,sig3,3.21357668106931,0.693495521109078,-0.0704606939338858,0.00941217187795045,3.28755397262323,12.7262031664519,2.955198252391,TIC38699545,0.13806,HD  28421,66.3029766359,-61.6220875514,0,0,90,9,04 25 12.71439,-61 37 19.5152,PM*,*  |IR |PM*,14.14,NA,G1V,NA,11.076,47.66,101.79,NA,NA,NA,8.86,8.24,NA,7.224,6.98,6.892,NA,NA,NA,NA,NA,66.302899,-61.622098
S9/tess2019058134432-s0009-0000000038707423-0139-s_lc_GLST.Robj,sig1,-1.88235577936991,-0.500391085644534,-0.12773946223304,0.00116194210411501,1.94773060732736,69.3724304515515,5.75070817925863,TIC38707423,0.208477,UCAC3 59-9116,66.5436647413,-60.7429642331,0,0,90,1,04 26 10.47954,-60 44 34.6712,PM*,*  |IR |PM*,20.243,NA,,NA,14.2831,88.48,-50.66,NA,NA,NA,14.05,12.7,12.29,9.747,9.053,8.901,NA,13.43,12.12,11.36,NA,66.543551,-60.742948
S9/tess2019058134432-s0009-0000000038707423-0139-s_lc_GLST.Robj,sig2,-0.198340842878261,0.99485892840353,-0.0551828050112624,0.00287835810091561,1.01443746844144,8.24468706376618,8.9961769187896,TIC38707423,0.208477,UCAC3 59-9116,66.5436647413,-60.7429642331,0,0,90,1,04 26 10.47954,-60 44 34.6712,PM*,*  |IR |PM*,20.243,NA,,NA,14.2831,88.48,-50.66,NA,NA,NA,14.05,12.7,12.29,9.747,9.053,8.901,NA,13.43,12.12,11.36,NA,66.543551,-60.742948
S9/tess2019058134432-s0009-0000000038707423-0139-s_lc_GLST.Robj,sig3,0.712267705942374,-0.0738063834014757,-0.0248992089475031,0.00243871380294359,0.716081466845231,-0.596495515189387,2.44583815198371,TIC38707423,0.208477,UCAC3 59-9116,66.5436647413,-60.7429642331,0,0,90,1,04 26 10.47954,-60 44 34.6712,PM*,*  |IR |PM*,20.243,NA,,NA,14.2831,88.48,-50.66,NA,NA,NA,14.05,12.7,12.29,9.747,9.053,8.901,NA,13.43,12.12,11.36,NA,66.543551,-60.742948
S9/tess2019058134432-s0009-0000000038707949-0139-s_lc_GLST.Robj,sig1,-67.4022740423691,-389.516897778304,87.3077892211006,-1.03560393359662,395.30555295988,1592474.19652329,6.72450889264398,TIC38707949,0.162541,CPD-62   352,66.4450062927,-62.2658915151,0,0,90,3,04 25 46.80151,-62 15 57.2095,Star,*  |IR,12.64,NA,,NA,10.2686,-28.81,-30.78,NA,NA,NA,11.36,10.66,NA,9.226,8.814,8.772,NA,NA,NA,NA,NA,66.444968,-62.265933
S9/tess2019058134432-s0009-0000000038707949-0139-s_lc_GLST.Robj,sig2,32.6319497555034,-91.6328366069549,11.3844612987971,-0.942135760182686,97.2698354552047,103121.527221687,3.35632015213696,TIC38707949,0.162541,CPD-62   352,66.4450062927,-62.2658915151,0,0,90,3,04 25 46.80151,-62 15 57.2095,Star,*  |IR,12.64,NA,,NA,10.2686,-28.81,-30.78,NA,NA,NA,11.36,10.66,NA,9.226,8.814,8.772,NA,NA,NA,NA,NA,66.444968,-62.265933
S9/tess2019058134432-s0009-0000000038707949-0139-s_lc_GLST.Robj,sig3,23.5393470489109,4.31338891395272,-1.43646116364398,0.116664488513433,23.9312804382064,6661.40396928975,6.70008943689622,TIC38707949,0.162541,CPD-62   352,66.4450062927,-62.2658915151,0,0,90,3,04 25 46.80151,-62 15 57.2095,Star,*  |IR,12.64,NA,,NA,10.2686,-28.81,-30.78,NA,NA,NA,11.36,10.66,NA,9.226,8.814,8.772,NA,NA,NA,NA,NA,66.444968,-62.265933
S9/tess2019058134432-s0009-0000000038759628-0139-s_lc_GLST.Robj,sig1,0.0503796017759736,-1.03404874259185,0.289311866977989,-0.0256966228182323,1.03527528045969,6.80338132265266,5.32773105529416,TIC38759628,0.300217,L  130-37,67.0237634396,-62.1569816266,0,0,90,12,04 28 05.70323,-62 09 25.1339,PM*,*  |PM*|IR |PM*|PM*,NA,NA,M3.5,NA,54.8214,179.63,348.09,NA,NA,NA,14.58,13.052,12.762,8.942,8.343,8.006,NA,13.774,12.456,11.003,NA,67.0238,-62.1569
S9/tess2019058134432-s0009-0000000038759628-0139-s_lc_GLST.Robj,sig2,-0.619608054790547,0.309844472078068,-0.00940078504973273,0.00133304069819581,0.692760953315545,-3.36849261363997,0.970767521789989,TIC38759628,0.300217,L  130-37,67.0237634396,-62.1569816266,0,0,90,12,04 28 05.70323,-62 09 25.1339,PM*,*  |PM*|IR |PM*|PM*,NA,NA,M3.5,NA,54.8214,179.63,348.09,NA,NA,NA,14.58,13.052,12.762,8.942,8.343,8.006,NA,13.774,12.456,11.003,NA,67.0238,-62.1569
S9/tess2019058134432-s0009-0000000038759628-0139-s_lc_GLST.Robj,sig3,-0.601353613517642,-0.321390514975928,0.0553363047279448,-0.00524977299319835,0.681848980058794,-3.65155962660512,4.19048334578384,TIC38759628,0.300217,L  130-37,67.0237634396,-62.1569816266,0,0,90,12,04 28 05.70323,-62 09 25.1339,PM*,*  |PM*|IR |PM*|PM*,NA,NA,M3.5,NA,54.8214,179.63,348.09,NA,NA,NA,14.58,13.052,12.762,8.942,8.343,8.006,NA,13.774,12.456,11.003,NA,67.0238,-62.1569
S9/tess2019058134432-s0009-0000000038759751-0139-s_lc_GLST.Robj,sig1,62.4545283945496,138.341532780994,-23.509792896808,1.72380594448172,151.785861690674,4142.71634019546,1.2251197560894,TIC38759751,0.092845,HD  28732,66.9417858625,-62.5212021068,0,0,90,16,04 27 46.02861,-62 31 16.3276,Star,** |*  |IR,1.49,NA,K0III,NA,10.1459,-11.95,4.85,NA,NA,NA,6.739,5.735,NA,4.062,3.581,3.459,NA,NA,NA,NA,NA,66.941834,-62.521189
S9/tess2019058134432-s0009-0000000038759751-0139-s_lc_GLST.Robj,sig2,123.553305722245,81.103542875915,0.37506638241815,-0.109194322563422,147.794465464441,3909.22641479389,1.10259098843785,TIC38759751,0.092845,HD  28732,66.9417858625,-62.5212021068,0,0,90,16,04 27 46.02861,-62 31 16.3276,Star,** |*  |IR,1.49,NA,K0III,NA,10.1459,-11.95,4.85,NA,NA,NA,6.739,5.735,NA,4.062,3.581,3.459,NA,NA,NA,NA,NA,66.941834,-62.521189
S9/tess2019058134432-s0009-0000000038759751-0139-s_lc_GLST.Robj,sig3,-113.24164003033,-97.1195542276117,0.310399109596116,0.108044737388351,149.184036847543,3989.57822727902,0.89398319481113,TIC38759751,0.092845,HD  28732,66.9417858625,-62.5212021068,0,0,90,16,04 27 46.02861,-62 31 16.3276,Star,** |*  |IR,1.49,NA,K0III,NA,10.1459,-11.95,4.85,NA,NA,NA,6.739,5.735,NA,4.062,3.581,3.459,NA,NA,NA,NA,NA,66.941834,-62.521189
S9/tess2019058134432-s0009-0000000038827910-0139-s_lc_GLST.Robj,sig1,-199.894627062083,-302.020573128175,-81.7425246653421,5.69112977294144,362.179911813122,1355408.37985409,3.91060879205377,TIC38827910,0.100001,CD-61   901,68.4854084571,-61.4879396555,0,0,90,10,04 33 56.49803,-61 29 16.5828,RotV*,*  |IR |X  |Ro*|V* |*,18.77,NA,,NA,10.7304,32.17,20.27,NA,NA,NA,11.11,10.388,NA,9.054,8.693,8.558,NA,NA,NA,NA,NA,68.485403,-61.487912
S9/tess2019058134432-s0009-0000000038827910-0139-s_lc_GLST.Robj,sig2,71.7614068314206,-192.3978580903,20.0611548630567,-0.945751917475504,205.345161394565,432658.134500785,3.23657589076859,TIC38827910,0.100001,CD-61   901,68.4854084571,-61.4879396555,0,0,90,10,04 33 56.49803,-61 29 16.5828,RotV*,*  |IR |X  |Ro*|V* |*,18.77,NA,,NA,10.7304,32.17,20.27,NA,NA,NA,11.11,10.388,NA,9.054,8.693,8.558,NA,NA,NA,NA,NA,68.485403,-61.487912
S9/tess2019058134432-s0009-0000000038827910-0139-s_lc_GLST.Robj,sig3,67.221203366547,70.2315283905296,-7.05720399578629,0.452349151272462,97.2170651795066,98912.3468256766,1.70612406605759,TIC38827910,0.100001,CD-61   901,68.4854084571,-61.4879396555,0,0,90,10,04 33 56.49803,-61 29 16.5828,RotV*,*  |IR |X  |Ro*|V* |*,18.77,NA,,NA,10.7304,32.17,20.27,NA,NA,NA,11.11,10.388,NA,9.054,8.693,8.558,NA,NA,NA,NA,NA,68.485403,-61.487912
S9/tess2019058134432-s0009-0000000038828538-0139-s_lc_GLST.Robj,sig1,64.2998427336264,-57.7483350938319,-10.9260892097217,0.949990005088175,86.4253433992517,1281.20544761332,1.36161046555702,TIC38828538,0.129534,HD  29399,68.3914560297,-62.8236771492,0,0,90,25,04 33 33.94945,-62 49 25.2377,PM*,V* |** |*  |IR |PM*,31.79,NA,K1III,NA,22.6204,-117.64,-18.67,NA,NA,NA,6.822,5.78,NA,4.42,3.75,3.78,NA,NA,NA,NA,NA,68.391534,-62.823672
S9/tess2019058134432-s0009-0000000038828538-0139-s_lc_GLST.Robj,sig2,-70.7154028947245,-14.7392397899446,-0.435548751968639,0.0466819579911676,72.2351257778976,897.631207893708,1.01110835567776,TIC38828538,0.129534,HD  29399,68.3914560297,-62.8236771492,0,0,90,25,04 33 33.94945,-62 49 25.2377,PM*,V* |** |*  |IR |PM*,31.79,NA,K1III,NA,22.6204,-117.64,-18.67,NA,NA,NA,6.822,5.78,NA,4.42,3.75,3.78,NA,NA,NA,NA,NA,68.391534,-62.823672
S9/tess2019058134432-s0009-0000000038828538-0139-s_lc_GLST.Robj,sig3,-18.2575219736579,-68.2953880951794,6.17918138644885,-0.1671655070162,70.6936853169346,887.476158566653,3.23657931731806,TIC38828538,0.129534,HD  29399,68.3914560297,-62.8236771492,0,0,90,25,04 33 33.94945,-62 49 25.2377,PM*,V* |** |*  |IR |PM*,31.79,NA,K1III,NA,22.6204,-117.64,-18.67,NA,NA,NA,6.822,5.78,NA,4.42,3.75,3.78,NA,NA,NA,NA,NA,68.391534,-62.823672
S9/tess2019058134432-s0009-0000000038954437-0139-s_lc_GLST.Robj,sig1,0.549204517453023,2.16952959345894,-0.0846158330397788,0.00518378099122954,2.23796431135193,239.567278623479,0.953267153706285,TIC38954437,0.214985,2MASS J04405315-6054430,70.2214157415,-60.912043455,0,0,90,3,04 40 53.13978,-60 54 43.3564,PM*,PM*|IR |PM*|*,NA,NA,,NA,34.044,-43.94,-282.02,NA,NA,NA,NA,NA,NA,11.126,10.585,10.264,NA,NA,NA,NA,NA,70.2215,-60.912
S9/tess2019058134432-s0009-0000000038954437-0139-s_lc_GLST.Robj,sig2,1.95409119654364,-0.511797817101445,0.0467194190571607,-0.00293593258942427,2.02000232920637,190.315281527633,0.833212220051067,TIC38954437,0.214985,2MASS J04405315-6054430,70.2214157415,-60.912043455,0,0,90,3,04 40 53.13978,-60 54 43.3564,PM*,PM*|IR |PM*|*,NA,NA,,NA,34.044,-43.94,-282.02,NA,NA,NA,NA,NA,NA,11.126,10.585,10.264,NA,NA,NA,NA,NA,70.2215,-60.912
S9/tess2019058134432-s0009-0000000038954437-0139-s_lc_GLST.Robj,sig3,-0.189355781986306,0.398956469942079,-0.0146458587974077,0.00119040384601273,0.441612813537255,-1.55681955710619,0.942919701877268,TIC38954437,0.214985,2MASS J04405315-6054430,70.2214157415,-60.912043455,0,0,90,3,04 40 53.13978,-60 54 43.3564,PM*,PM*|IR |PM*|*,NA,NA,,NA,34.044,-43.94,-282.02,NA,NA,NA,NA,NA,NA,11.126,10.585,10.264,NA,NA,NA,NA,NA,70.2215,-60.912
S9/tess2019058134432-s0009-0000000040345412-0139-s_lc_GLST.Robj,sig1,-1.62006077517026,11.2095636426874,-1.49332026920493,0.00760162611212068,11.3260281641317,1575.13116607068,4.43158215654326,TIC40345412,0.094171,HD 269099,77.3638698218,-68.9772337666,0,0,90,10,05 09 27.32876,-68 58 38.0416,Star,*  |IR,18.85,NA,K7,NA,10.6939,34.97,20.79,NA,NA,NA,12.45,11.21,10.46,9.456,8.999,8.913,NA,NA,NA,NA,NA,77.363927,-68.97725
S9/tess2019058134432-s0009-0000000040345412-0139-s_lc_GLST.Robj,sig2,-2.69404759385954,3.74446374345592,-0.235778997195892,0.0170082359137786,4.6129059348784,256.007338467536,2.20831783243019,TIC40345412,0.094171,HD 269099,77.3638698218,-68.9772337666,0,0,90,10,05 09 27.32876,-68 58 38.0416,Star,*  |IR,18.85,NA,K7,NA,10.6939,34.97,20.79,NA,NA,NA,12.45,11.21,10.46,9.456,8.999,8.913,NA,NA,NA,NA,NA,77.363927,-68.97725
S9/tess2019058134432-s0009-0000000040345412-0139-s_lc_GLST.Robj,sig3,-3.21710290112285,2.24754780466067,-0.742725570945527,-0.010878291610677,3.92443909503614,128.482748293927,13.4874752388422,TIC40345412,0.094171,HD 269099,77.3638698218,-68.9772337666,0,0,90,10,05 09 27.32876,-68 58 38.0416,Star,*  |IR,18.85,NA,K7,NA,10.6939,34.97,20.79,NA,NA,NA,12.45,11.21,10.46,9.456,8.999,8.913,NA,NA,NA,NA,NA,77.363927,-68.97725
S9/tess2019058134432-s0009-0000000040534022-0139-s_lc_GLST.Robj,sig1,2.26855205390149,-2.01115966450126,0.90878337269155,-0.0402562260860766,3.03168131857184,37.725029902323,6.51455413686572,TIC40534022,0.280168,HD 101211,174.68206125,-17.4567146006,0,0,90,3,11 38 43.69470,-17 27 24.1726,PM*,** |*  |IR |PM*,22.62,NA,G8V,NA,13.151,-152.96,40.55,NA,NA,NA,10.44,9.71,NA,8.216,7.782,7.657,NA,NA,NA,NA,NA,174.682141,-17.456731
S9/tess2019058134432-s0009-0000000040534022-0139-s_lc_GLST.Robj,sig2,1.34391195939996,1.18687188049098,-0.0576591801001828,0.00119617520293268,1.79297635659772,8.76142668935307,2.16087677091056,TIC40534022,0.280168,HD 101211,174.68206125,-17.4567146006,0,0,90,3,11 38 43.69470,-17 27 24.1726,PM*,** |*  |IR |PM*,22.62,NA,G8V,NA,13.151,-152.96,40.55,NA,NA,NA,10.44,9.71,NA,8.216,7.782,7.657,NA,NA,NA,NA,NA,174.682141,-17.456731
S9/tess2019058134432-s0009-0000000040534022-0139-s_lc_GLST.Robj,sig3,1.56413014549166,0.879268159014474,-0.0242375322749799,0.00140358565414485,1.79432873451117,8.51687556741689,1.84377144518206,TIC40534022,0.280168,HD 101211,174.68206125,-17.4567146006,0,0,90,3,11 38 43.69470,-17 27 24.1726,PM*,** |*  |IR |PM*,22.62,NA,G8V,NA,13.151,-152.96,40.55,NA,NA,NA,10.44,9.71,NA,8.216,7.782,7.657,NA,NA,NA,NA,NA,174.682141,-17.456731
S9/tess2019058134432-s0009-0000000040534361-0139-s_lc_GLST.Robj,sig1,-0.0372599006025944,-4.61563984829961,0.175156574730896,-0.0231080272402166,4.61579023672049,43.8939156612713,2.9790549541462,TIC40534361,0.027669,HD 101199,174.6653777831,-16.1998535074,0,0,90,5,11 38 39.69067,-16 11 59.4726,Star,*  |IR,39.61,NA,F5/6V,NA,11.6769,-2.08,8.59,NA,NA,NA,8.99,8.5,NA,7.455,7.235,7.13,NA,NA,NA,NA,NA,174.665376,-16.199861
S9/tess2019058134432-s0009-0000000040534361-0139-s_lc_GLST.Robj,sig2,2.3422039099527,-1.37495457260849,-0.00117872961723685,0.00244726475212948,2.71595641211981,8.05738859209223,1.7901277034569,TIC40534361,0.027669,HD 101199,174.6653777831,-16.1998535074,0,0,90,5,11 38 39.69067,-16 11 59.4726,Star,*  |IR,39.61,NA,F5/6V,NA,11.6769,-2.08,8.59,NA,NA,NA,8.99,8.5,NA,7.455,7.235,7.13,NA,NA,NA,NA,NA,174.665376,-16.199861
S9/tess2019058134432-s0009-0000000040534361-0139-s_lc_GLST.Robj,sig3,-2.55463652859477,-0.044619036264148,0.0139762763251078,-0.0046103685942293,2.55502615478353,5.79891507063789,2.5418831979554,TIC40534361,0.027669,HD 101199,174.6653777831,-16.1998535074,0,0,90,5,11 38 39.69067,-16 11 59.4726,Star,*  |IR,39.61,NA,F5/6V,NA,11.6769,-2.08,8.59,NA,NA,NA,8.99,8.5,NA,7.455,7.235,7.13,NA,NA,NA,NA,NA,174.665376,-16.199861
S9/tess2019058134432-s0009-0000000040534654-0139-s_lc_GLST.Robj,sig1,-4.68074890350938,-8.63983541504193,0.476757554783563,-0.0315725181759816,9.82629972556898,173.08729496187,2.76707662299806,TIC40534654,0.114208,HD 101210,174.6916446798,-15.0701732792,0,0,90,20,11 38 45.99472,-15 04 12.6238,PM*,*  |IR |PM*,15.961,NA,F7V,NA,14.5544,102.66,-105.48,NA,NA,NA,8.52,8.03,NA,7.143,6.929,6.829,NA,NA,NA,NA,NA,174.691667,-15.07015
S9/tess2019058134432-s0009-0000000040534654-0139-s_lc_GLST.Robj,sig2,-3.31946508482592,-4.962408999861,0.465508740342372,-0.00934306504442204,5.97028906597325,55.9849007493741,3.21912913502812,TIC40534654,0.114208,HD 101210,174.6916446798,-15.0701732792,0,0,90,20,11 38 45.99472,-15 04 12.6238,PM*,*  |IR |PM*,15.961,NA,F7V,NA,14.5544,102.66,-105.48,NA,NA,NA,8.52,8.03,NA,7.143,6.929,6.829,NA,NA,NA,NA,NA,174.691667,-15.07015
S9/tess2019058134432-s0009-0000000040534654-0139-s_lc_GLST.Robj,sig3,-2.62917215635338,-2.23383647915949,0.0129933750095446,0.000597962767812659,3.45001038308112,11.4745710169676,0.630602776630246,TIC40534654,0.114208,HD 101210,174.6916446798,-15.0701732792,0,0,90,20,11 38 45.99472,-15 04 12.6238,PM*,*  |IR |PM*,15.961,NA,F7V,NA,14.5544,102.66,-105.48,NA,NA,NA,8.52,8.03,NA,7.143,6.929,6.829,NA,NA,NA,NA,NA,174.691667,-15.07015
