file,ID,angDist,main_id,ra,dec,coo_err_maj,coo_err_min,coo_err_angle,nbref,ra_sexa,dec_sexa,main_type,other_types,radvel,redshift,sp_type,morph_type,plx,pmra,pmdec,size_maj,size_min,size_angle,B,V,R,J,H,K,u,g,r,i,z,RA,DEC,signal,A,B,gamma,gammadot,K,lnBFmax,Popt
S7/tess2019006130736-s0007-0000000033295075-0131-s_lc.dat,TIC33295075,1.428771,UCAC3 56-8629,64.0902106828,-62.0128901218,0,0,90,6,04 16 21.65056,-62 00 46.4044,EB*,*  |IR |EB*,10.514,NA,,NA,15.9671,-75.15,-70.57,NA,NA,NA,15.37,13.88,13.55,10.234,9.589,9.391,NA,14.63,13.3,12.13,NA,64.0893649469367,-62.01289,sig2,0.330803831356531,-0.0430082686759291,0.00176676142584221,-0.000167954141157503,0.333587898483534,-5.5322743307081,0.411719495764348
S7/tess2019006130736-s0007-0000000033295075-0131-s_lc.dat,TIC33295075,1.428771,UCAC3 56-8629,64.0902106828,-62.0128901218,0,0,90,6,04 16 21.65056,-62 00 46.4044,EB*,*  |IR |EB*,10.514,NA,,NA,15.9671,-75.15,-70.57,NA,NA,NA,15.37,13.88,13.55,10.234,9.589,9.391,NA,14.63,13.3,12.13,NA,64.0893649469367,-62.01289,sig3,-0.243428062061338,-0.19538811788432,0.0540411413113134,-0.00401523948128374,0.312143777784078,-5.90801198735573,6.65141676836736
S7/tess2019006130736-s0007-0000000033766642-0131-s_lc.dat,TIC33766642,0.792952,UCAC4 124-003946,64.6067350953,-65.3566196152,0,0,90,0,04 18 25.61642,-65 21 23.8306,PM*,*  |IR |PM*,81.22,NA,,NA,14.4152,47.67,143.21,NA,NA,NA,13.79,12.49,12.13,9.94,9.266,9.111,NA,13.15,11.96,11.37,NA,64.6072633323406,-65.356618,sig1,26.179135041605,-23.7558823856452,-0.265127565397982,0.0113666840587916,35.350941422361,15437.6801788594,0.0852039678234096
S7/tess2019006130736-s0007-0000000033766642-0131-s_lc.dat,TIC33766642,0.792952,UCAC4 124-003946,64.6067350953,-65.3566196152,0,0,90,0,04 18 25.61642,-65 21 23.8306,PM*,*  |IR |PM*,81.22,NA,,NA,14.4152,47.67,143.21,NA,NA,NA,13.79,12.49,12.13,9.94,9.266,9.111,NA,13.15,11.96,11.37,NA,64.6072633323406,-65.356618,sig2,7.73350360610192,33.2460861559111,-0.0210530020028899,0.00482948277265246,34.1336977591332,14378.9429742918,0.0831138724870289
S7/tess2019006130736-s0007-0000000033766642-0131-s_lc.dat,TIC33766642,0.792952,UCAC4 124-003946,64.6067350953,-65.3566196152,0,0,90,0,04 18 25.61642,-65 21 23.8306,PM*,*  |IR |PM*,81.22,NA,,NA,14.4152,47.67,143.21,NA,NA,NA,13.79,12.49,12.13,9.94,9.266,9.111,NA,13.15,11.96,11.37,NA,64.6072633323406,-65.356618,sig3,-28.1365700383477,13.2957096852712,-0.0411702921432471,0.00599265415179122,31.1198083149279,11971.8713078388,0.0901821625042685
S7/tess2019006130736-s0007-0000000033836359-0131-s_lc.dat,TIC33836359,2.988816,L  130-68,65.2172203038,-64.5545667476,0,0,90,1,04 20 52.13287,-64 33 16.4403,PM*,*  |IR |PM*,24.7,NA,,NA,12.6399,162.5,91.64,NA,NA,NA,13.547,12.292,11.96,9.94,9.316,9.204,NA,12.943,11.769,11.292,NA,65.2191526197251,-64.554564,sig1,-76.6879450136289,78.137482264178,1.01161069662767,-0.0990067981119544,109.482907547243,35140.1265689033,0.0911289831759995
S7/tess2019006130736-s0007-0000000033836359-0131-s_lc.dat,TIC33836359,2.988816,L  130-68,65.2172203038,-64.5545667476,0,0,90,1,04 20 52.13287,-64 33 16.4403,PM*,*  |IR |PM*,24.7,NA,,NA,12.6399,162.5,91.64,NA,NA,NA,13.547,12.292,11.96,9.94,9.316,9.204,NA,12.943,11.769,11.292,NA,65.2191526197251,-64.554564,sig2,-71.4705420536792,-65.1353392969721,0.38582100495309,-0.0241158837118996,96.698763212248,27425.6657705682,0.072450620364253
S7/tess2019006130736-s0007-0000000033836359-0131-s_lc.dat,TIC33836359,2.988816,L  130-68,65.2172203038,-64.5545667476,0,0,90,1,04 20 52.13287,-64 33 16.4403,PM*,*  |IR |PM*,24.7,NA,,NA,12.6399,162.5,91.64,NA,NA,NA,13.547,12.292,11.96,9.94,9.316,9.204,NA,12.943,11.769,11.292,NA,65.2191526197251,-64.554564,sig3,46.0186269748232,58.7091605395421,-0.453098615760339,0.0346729840419663,74.5954392701434,16308.0906272201,0.0916702044477679
S7/tess2019006130736-s0007-0000000033838777-0131-s_lc.dat,TIC33838777,4.423372,L  130-68 B,65.2193045174,-64.55579098,0,0,90,0,04 20 52.63308,-64 33 20.8475,PM*,,NA,NA,,NA,12.6212,165.18,91.46,NA,NA,NA,NA,NA,15.96,12.26,11.705,11.47,NA,NA,NA,NA,NA,65.2191526197251,-64.554564,sig1,-172.590109516322,14.5507839858758,-4.36648419958569,0.365998989915341,173.202399571887,444621.880093977,0.812264418775631
S7/tess2019006130736-s0007-0000000033838777-0131-s_lc.dat,TIC33838777,4.423372,L  130-68 B,65.2193045174,-64.55579098,0,0,90,0,04 20 52.63308,-64 33 20.8475,PM*,,NA,NA,,NA,12.6212,165.18,91.46,NA,NA,NA,NA,NA,15.96,12.26,11.705,11.47,NA,NA,NA,NA,NA,65.2191526197251,-64.554564,sig2,25.8932338804857,5.63377737197708,-0.0182863610313561,-0.0140581227759489,26.4990378743557,10356.9046991306,0.786099796797226
S7/tess2019006130736-s0007-0000000033838777-0131-s_lc.dat,TIC33838777,4.423372,L  130-68 B,65.2193045174,-64.55579098,0,0,90,0,04 20 52.63308,-64 33 20.8475,PM*,,NA,NA,,NA,12.6212,165.18,91.46,NA,NA,NA,NA,NA,15.96,12.26,11.705,11.47,NA,NA,NA,NA,NA,65.2191526197251,-64.554564,sig3,-17.2845604291832,4.07987955941492,-0.139071310329429,0.0152534615703586,17.7595452207937,4657.18353704485,0.398736889965234
S7/tess2019006130736-s0007-0000000033878971-0131-s_lc.dat,TIC33878971,1.141733,HD  28471,66.2881299337,-64.0800706321,0,0,90,62,04 25 09.15118,-64 04 48.2543,PM*,PM*|** |*  |IR |PM*|*,54.67,NA,G5V,NA,22.8829,-61.97,321.51,NA,NA,NA,8.56,7.91,NA,6.717,6.451,6.315,NA,NA,NA,NA,NA,66.287404701361,-64.08008,sig1,-1.84543009124493,-0.899531497701657,0.379621763935711,-0.0420829397408917,2.05299029150887,104.556515314853,6.13990362362277
S7/tess2019006130736-s0007-0000000033878971-0131-s_lc.dat,TIC33878971,1.141733,HD  28471,66.2881299337,-64.0800706321,0,0,90,62,04 25 09.15118,-64 04 48.2543,PM*,PM*|** |*  |IR |PM*|*,54.67,NA,G5V,NA,22.8829,-61.97,321.51,NA,NA,NA,8.56,7.91,NA,6.717,6.451,6.315,NA,NA,NA,NA,NA,66.287404701361,-64.08008,sig2,-1.14900074340894,0.836563398282743,-0.192913726607175,0.00965084418736095,1.42128147377663,45.6384711686502,4.1000077109955
S7/tess2019006130736-s0007-0000000033878971-0131-s_lc.dat,TIC33878971,1.141733,HD  28471,66.2881299337,-64.0800706321,0,0,90,62,04 25 09.15118,-64 04 48.2543,PM*,PM*|** |*  |IR |PM*|*,54.67,NA,G5V,NA,22.8829,-61.97,321.51,NA,NA,NA,8.56,7.91,NA,6.717,6.451,6.315,NA,NA,NA,NA,NA,66.287404701361,-64.08008,sig3,-0.758810081768386,0.822151271128907,0.000107828967970044,-0.0031697480248031,1.11880536860181,20.5126980637738,9.09491237452059
S7/tess2019006130736-s0007-0000000033881153-0131-s_lc.dat,TIC33881153,0.630372,CPD-62   352,66.4450062927,-62.2658915151,0,0,90,3,04 25 46.80151,-62 15 57.2095,Star,*  |IR,12.64,NA,,NA,10.2686,-28.81,-30.78,NA,NA,NA,11.36,10.66,NA,9.226,8.814,8.772,NA,NA,NA,NA,NA,66.4446407371362,-62.265933,sig1,15.6918640428499,-62.7673342213414,14.3600120168306,-0.968764270024063,64.6990946025743,42541.4368893514,9.16134576955197
S7/tess2019006130736-s0007-0000000033881153-0131-s_lc.dat,TIC33881153,0.630372,CPD-62   352,66.4450062927,-62.2658915151,0,0,90,3,04 25 46.80151,-62 15 57.2095,Star,*  |IR,12.64,NA,,NA,10.2686,-28.81,-30.78,NA,NA,NA,11.36,10.66,NA,9.226,8.814,8.772,NA,NA,NA,NA,NA,66.4446407371362,-62.265933,sig2,22.913662494172,-20.0462645554193,6.15832769704027,-0.354023833204399,30.4448460584494,10096.1411982626,6.16229482324528
S7/tess2019006130736-s0007-0000000033881153-0131-s_lc.dat,TIC33881153,0.630372,CPD-62   352,66.4450062927,-62.2658915151,0,0,90,3,04 25 46.80151,-62 15 57.2095,Star,*  |IR,12.64,NA,,NA,10.2686,-28.81,-30.78,NA,NA,NA,11.36,10.66,NA,9.226,8.814,8.772,NA,NA,NA,NA,NA,66.4446407371362,-62.265933,sig3,-278.934098016016,29.6181718685717,336.338330656776,-23.3921309809419,280.502169583133,7197.70703939448,62.7716804442936
S7/tess2019006130736-s0007-0000000035420590-0131-s_lc.dat,TIC35420590,2.574046,CD-65   236,66.7159527268,-65.4931335719,0,0,90,3,04 26 51.82865,-65 29 35.2809,PM*,PM*|*  |IR |**,30.41,NA,,NA,10.7182,137.43,221.65,NA,NA,NA,11.1,10.21,NA,8.907,8.496,8.436,NA,NA,NA,NA,NA,66.7176764376967,-65.493138,sig1,1141.92232518842,404.843465293282,20.2952049521824,-2.09757316150423,1211.56296912475,14243772.1439376,1.39763843357041
S7/tess2019006130736-s0007-0000000035420590-0131-s_lc.dat,TIC35420590,2.574046,CD-65   236,66.7159527268,-65.4931335719,0,0,90,3,04 26 51.82865,-65 29 35.2809,PM*,PM*|*  |IR |**,30.41,NA,,NA,10.7182,137.43,221.65,NA,NA,NA,11.1,10.21,NA,8.907,8.496,8.436,NA,NA,NA,NA,NA,66.7176764376967,-65.493138,sig2,-137.613726734067,-5.58841865723275,2.38768086588116,-0.0847990287902487,137.727151312757,181467.588050285,0.699691647106041
S7/tess2019006130736-s0007-0000000035420590-0131-s_lc.dat,TIC35420590,2.574046,CD-65   236,66.7159527268,-65.4931335719,0,0,90,3,04 26 51.82865,-65 29 35.2809,PM*,PM*|*  |IR |**,30.41,NA,,NA,10.7182,137.43,221.65,NA,NA,NA,11.1,10.21,NA,8.907,8.496,8.436,NA,NA,NA,NA,NA,66.7176764376967,-65.493138,sig3,21.2118993744419,34.178954880306,-17.160471622463,0.901101334003755,40.2261809246347,14744.4038479609,15.0255436469853
S7/tess2019006130736-s0007-0000000035586307-0131-s_lc.dat,TIC35586307,3.393318,L  130-37,67.0237634396,-62.1569816266,0,0,90,12,04 28 05.70323,-62 09 25.1339,PM*,*  |PM*|IR |PM*|PM*,NA,NA,M3.5,NA,54.8214,179.63,348.09,NA,NA,NA,14.58,13.052,12.762,8.942,8.343,8.006,NA,13.774,12.456,11.003,NA,67.0257740265961,-62.1569,sig1,962.02046215902,-8439.37172156396,374.102386325668,-32.5734047761389,8494.02604330514,23486243.0831096,1.4327252588435
S7/tess2019006130736-s0007-0000000035586307-0131-s_lc.dat,TIC35586307,3.393318,L  130-37,67.0237634396,-62.1569816266,0,0,90,12,04 28 05.70323,-62 09 25.1339,PM*,*  |PM*|IR |PM*|PM*,NA,NA,M3.5,NA,54.8214,179.63,348.09,NA,NA,NA,14.58,13.052,12.762,8.942,8.343,8.006,NA,13.774,12.456,11.003,NA,67.0257740265961,-62.1569,sig2,3722.02840479343,2606.12366127321,17.2262711587363,0.37459404460185,4543.71829935981,6694472.87567417,0.715132751780431
S7/tess2019006130736-s0007-0000000035586307-0131-s_lc.dat,TIC35586307,3.393318,L  130-37,67.0237634396,-62.1569816266,0,0,90,12,04 28 05.70323,-62 09 25.1339,PM*,*  |PM*|IR |PM*|PM*,NA,NA,M3.5,NA,54.8214,179.63,348.09,NA,NA,NA,14.58,13.052,12.762,8.942,8.343,8.006,NA,13.774,12.456,11.003,NA,67.0257740265961,-62.1569,sig3,410.264666719952,650.183333966969,-146.951144128978,6.38859221408852,768.801316678917,192516.714974081,6.74892422063017
S7/tess2019006130736-s0007-0000000036465524-0131-s_lc.dat,TIC36465524,0.603611,CD-61   901,68.4854084571,-61.4879396555,0,0,90,10,04 33 56.49803,-61 29 16.5828,RotV*,*  |IR |X  |Ro*|V* |*,18.77,NA,,NA,10.7304,32.17,20.27,NA,NA,NA,11.11,10.388,NA,9.054,8.693,8.558,NA,NA,NA,NA,NA,68.4857549020216,-61.487912,sig1,3.03257134751829,1.25497226657574,-0.145574209993692,0.0046927383359323,3.28198786829921,440.112613992186,1.21196261685842
S7/tess2019006130736-s0007-0000000036465524-0131-s_lc.dat,TIC36465524,0.603611,CD-61   901,68.4854084571,-61.4879396555,0,0,90,10,04 33 56.49803,-61 29 16.5828,RotV*,*  |IR |X  |Ro*|V* |*,18.77,NA,,NA,10.7304,32.17,20.27,NA,NA,NA,11.11,10.388,NA,9.054,8.693,8.558,NA,NA,NA,NA,NA,68.4857549020216,-61.487912,sig2,-0.763656259448869,-0.705773573130443,-0.00269023257321334,0.000384452220401621,1.03984961370611,34.0332607838062,0.605577615879239
S7/tess2019006130736-s0007-0000000036465524-0131-s_lc.dat,TIC36465524,0.603611,CD-61   901,68.4854084571,-61.4879396555,0,0,90,10,04 33 56.49803,-61 29 16.5828,RotV*,*  |IR |X  |Ro*|V* |*,18.77,NA,,NA,10.7304,32.17,20.27,NA,NA,NA,11.11,10.388,NA,9.054,8.693,8.558,NA,NA,NA,NA,NA,68.4857549020216,-61.487912,sig3,-0.201388209853953,-0.499413040216674,0.0547222067831521,-0.00201365406880869,0.538489178913227,0.632901403070722,3.20142101527273
S7/tess2019006130736-s0007-0000000036470588-0131-s_lc.dat,TIC36470588,2.113232,HD  29399,68.3914560297,-62.8236771492,0,0,90,25,04 33 33.94945,-62 49 25.2377,PM*,V* |** |*  |IR |PM*,31.79,NA,K1III,NA,22.6204,-117.64,-18.67,NA,NA,NA,6.822,5.78,NA,4.42,3.75,3.78,NA,NA,NA,NA,NA,68.3901708377758,-62.823672,sig1,-629.097410428195,26.3448324161887,61.476549536905,-9.98202333277741,629.648792584007,945127.270643083,6.53158247093262
S7/tess2019006130736-s0007-0000000036470588-0131-s_lc.dat,TIC36470588,2.113232,HD  29399,68.3914560297,-62.8236771492,0,0,90,25,04 33 33.94945,-62 49 25.2377,PM*,V* |** |*  |IR |PM*,31.79,NA,K1III,NA,22.6204,-117.64,-18.67,NA,NA,NA,6.822,5.78,NA,4.42,3.75,3.78,NA,NA,NA,NA,NA,68.3901708377758,-62.823672,sig2,-259.590024137853,393.542696436526,-33.536899867304,-0.518812091027478,471.447594702128,538464.204645369,3.22480291811007
S7/tess2019006130736-s0007-0000000036470588-0131-s_lc.dat,TIC36470588,2.113232,HD  29399,68.3914560297,-62.8236771492,0,0,90,25,04 33 33.94945,-62 49 25.2377,PM*,V* |** |*  |IR |PM*,31.79,NA,K1III,NA,22.6204,-117.64,-18.67,NA,NA,NA,6.822,5.78,NA,4.42,3.75,3.78,NA,NA,NA,NA,NA,68.3901708377758,-62.823672,sig3,-96.2562073657723,194.403351522669,-40.1132560036018,3.58292682176121,216.928376520198,111126.565508983,8.51837240261367
S7/tess2019006130736-s0007-0000000038461453-0131-s_lc.dat,TIC38461453,0.271444,TYC 8884-650-1,69.7209494855,-64.7105120709,0,0,90,2,04 38 53.02788,-64 42 37.8435,Star,*  |*  |IR,-4.2,NA,,NA,16.1221,-14.65,38.97,NA,NA,NA,12.18,11.09,NA,8.955,8.403,8.291,NA,NA,NA,NA,NA,69.7207885143371,-64.710543,sig1,-0.617900055192846,-1.40249176656767,0.0528316813699881,-0.00216988104733114,1.53257418531613,53.4526414084686,1.31295495969994
S7/tess2019006130736-s0007-0000000038461453-0131-s_lc.dat,TIC38461453,0.271444,TYC 8884-650-1,69.7209494855,-64.7105120709,0,0,90,2,04 38 53.02788,-64 42 37.8435,Star,*  |*  |IR,-4.2,NA,,NA,16.1221,-14.65,38.97,NA,NA,NA,12.18,11.09,NA,8.955,8.403,8.291,NA,NA,NA,NA,NA,69.7207885143371,-64.710543,sig2,1.07301483848509,0.252732765645512,-0.000662751306510933,-0.000968297957930893,1.10237683867179,22.1305872421709,0.655351973509241
S7/tess2019006130736-s0007-0000000038461453-0131-s_lc.dat,TIC38461453,0.271444,TYC 8884-650-1,69.7209494855,-64.7105120709,0,0,90,2,04 38 53.02788,-64 42 37.8435,Star,*  |*  |IR,-4.2,NA,,NA,16.1221,-14.65,38.97,NA,NA,NA,12.18,11.09,NA,8.955,8.403,8.291,NA,NA,NA,NA,NA,69.7207885143371,-64.710543,sig3,0.479939606644457,-0.859208367035392,-0.00314056184790711,0.000758395382111108,0.984165150779919,13.8011669342125,5.28908121807033
S7/tess2019006130736-s0007-0000000038468952-0131-s_lc.dat,TIC38468952,0.588546,2MASS J04382791-6028503,69.6163303608,-60.4806214746,0,0,90,2,04 38 27.91929,-60 28 50.2373,PM*,PM*|IR |PM*|*,NA,NA,,NA,16.4806,34.65,212.86,NA,NA,NA,NA,NA,NA,12.448,11.856,11.579,NA,NA,NA,NA,NA,69.6166592878866,-60.4806,sig1,-31.3249002867033,12.6530632689883,0.500568935903327,0.0639432659222884,33.7838628351011,9034.35483136367,3.5267004149875
S7/tess2019006130736-s0007-0000000038468952-0131-s_lc.dat,TIC38468952,0.588546,2MASS J04382791-6028503,69.6163303608,-60.4806214746,0,0,90,2,04 38 27.91929,-60 28 50.2373,PM*,PM*|IR |PM*|*,NA,NA,,NA,16.4806,34.65,212.86,NA,NA,NA,NA,NA,NA,12.448,11.856,11.579,NA,NA,NA,NA,NA,69.6166592878866,-60.4806,sig2,-4.54016081710924,-13.1434570240444,0.247667619226823,-0.00287047964317964,13.9055213058741,1551.84240635277,1.58959900838538
S7/tess2019006130736-s0007-0000000038468952-0131-s_lc.dat,TIC38468952,0.588546,2MASS J04382791-6028503,69.6163303608,-60.4806214746,0,0,90,2,04 38 27.91929,-60 28 50.2373,PM*,PM*|IR |PM*|*,NA,NA,,NA,16.4806,34.65,212.86,NA,NA,NA,NA,NA,NA,12.448,11.856,11.579,NA,NA,NA,NA,NA,69.6166592878866,-60.4806,sig3,-4.31293749928329,-11.8370060370898,1.50654173334679,-0.127153775452754,12.5982594748173,1263.37389576108,3.0983048552021
S7/tess2019006130736-s0007-0000000038508792-0131-s_lc.dat,TIC38508792,0.783956,2MASS J04405315-6054430,70.2214157415,-60.912043455,0,0,90,3,04 40 53.13978,-60 54 43.3564,PM*,PM*|IR |PM*|*,NA,NA,,NA,34.044,-43.94,-282.02,NA,NA,NA,NA,NA,NA,11.126,10.585,10.264,NA,NA,NA,NA,NA,70.2209768136017,-60.912,sig1,0.23663420925644,1.40041185096232,0.0400372425650221,-0.0119453297009328,1.42026374357234,14.5813467418527,3.20142927050395
S7/tess2019006130736-s0007-0000000038508792-0131-s_lc.dat,TIC38508792,0.783956,2MASS J04405315-6054430,70.2214157415,-60.912043455,0,0,90,3,04 40 53.13978,-60 54 43.3564,PM*,PM*|IR |PM*|*,NA,NA,,NA,34.044,-43.94,-282.02,NA,NA,NA,NA,NA,NA,11.126,10.585,10.264,NA,NA,NA,NA,NA,70.2209768136017,-60.912,sig2,0.31514254942886,-1.30466684892758,0.0205017886863153,-0.000343389131177108,1.34218866525953,11.5754328730084,5.46512620840777
S7/tess2019006130736-s0007-0000000038508792-0131-s_lc.dat,TIC38508792,0.783956,2MASS J04405315-6054430,70.2214157415,-60.912043455,0,0,90,3,04 40 53.13978,-60 54 43.3564,PM*,PM*|IR |PM*|*,NA,NA,,NA,34.044,-43.94,-282.02,NA,NA,NA,NA,NA,NA,11.126,10.585,10.264,NA,NA,NA,NA,NA,70.2209768136017,-60.912,sig3,-0.463244757399993,-0.678355873576645,0.117233224958987,-0.0101620965352927,0.821439222629716,-2.39709860173047,4.1904632946496
S7/tess2019006130736-s0007-0000000038603473-0131-s_lc.dat,TIC38603473,1.556597,HD  42081,90.460258621,-71.9595261514,0.012,0.012,90,11,06 01 50.46207,-71 57 34.2941,**,*  |IR |** |X,43.289,NA,K2/3III/V,NA,15.03,64.3,109.83,0.005,0,213,10.8,9.79,NA,8.043,7.555,7.391,NA,NA,NA,NA,NA,90.4616220340723,-71.959433,sig1,-2.90671934654435,3.59466393658941,-0.241800337718049,0.0200724177981448,4.62283745946055,277.599103992476,11.1499916492107
S7/tess2019006130736-s0007-0000000038603473-0131-s_lc.dat,TIC38603473,1.556597,HD  42081,90.460258621,-71.9595261514,0.012,0.012,90,11,06 01 50.46207,-71 57 34.2941,**,*  |IR |** |X,43.289,NA,K2/3III/V,NA,15.03,64.3,109.83,0.005,0,213,10.8,9.79,NA,8.043,7.555,7.391,NA,NA,NA,NA,NA,90.4616220340723,-71.959433,sig2,-0.723713621524389,4.57416607064423,-0.210274252286684,0.0167615685227379,4.63106431048121,290.440005613756,5.23166055904678
S7/tess2019006130736-s0007-0000000038603473-0131-s_lc.dat,TIC38603473,1.556597,HD  42081,90.460258621,-71.9595261514,0.012,0.012,90,11,06 01 50.46207,-71 57 34.2941,**,*  |IR |** |X,43.289,NA,K2/3III/V,NA,15.03,64.3,109.83,0.005,0,213,10.8,9.79,NA,8.043,7.555,7.391,NA,NA,NA,NA,NA,90.4616220340723,-71.959433,sig3,-0.800390782901237,-2.06645040196061,0.501799593045894,-0.0438292121760086,2.21604211808269,62.0445056073969,6.20723838978803
S7/tess2019006130736-s0007-0000000038603673-0131-s_lc.dat,TIC38603673,0.370935,2MASS J06014023-7109555,90.4176653612,-71.1654900454,0,0,90,2,06 01 40.23969,-71 09 55.7642,PM*,IR |*  |PM*|*,19.19,NA,,NA,26.8839,-20.42,-184.45,NA,NA,NA,NA,NA,NA,9.378,8.733,8.487,NA,NA,NA,NA,NA,90.4173480058757,-71.165501,sig1,20.1687396121932,-0.441672083873681,0.769231453515257,-0.103260770752363,20.1735750865861,3203.88173754901,2.21699722064383
S7/tess2019006130736-s0007-0000000038603673-0131-s_lc.dat,TIC38603673,0.370935,2MASS J06014023-7109555,90.4176653612,-71.1654900454,0,0,90,2,06 01 40.23969,-71 09 55.7642,PM*,IR |*  |PM*|*,19.19,NA,,NA,26.8839,-20.42,-184.45,NA,NA,NA,NA,NA,NA,9.378,8.733,8.487,NA,NA,NA,NA,NA,90.4173480058757,-71.165501,sig2,-12.076643769938,-7.04038502662227,0.854952287401122,0.0336197098660262,13.978996604516,1481.35680417555,4.53962957561361
S7/tess2019006130736-s0007-0000000038603673-0131-s_lc.dat,TIC38603673,0.370935,2MASS J06014023-7109555,90.4176653612,-71.1654900454,0,0,90,2,06 01 40.23969,-71 09 55.7642,PM*,IR |*  |PM*|*,19.19,NA,,NA,26.8839,-20.42,-184.45,NA,NA,NA,NA,NA,NA,9.378,8.733,8.487,NA,NA,NA,NA,NA,90.4173480058757,-71.165501,sig3,4.53893322807932,0.637058724975525,-0.0683338858617155,-0.0374495975457226,4.58342215686379,146.195380692659,7.6654376932552
S7/tess2019006130736-s0007-0000000038763326-0131-s_lc.dat,TIC38763326,1.963111,LP  839-19,99.8316542172,-23.3865346165,0,0,90,1,06 39 19.59701,-23 23 11.5246,PM*,PM*|*  |IR,NA,NA,,NA,14.4287,100.67,-180.78,NA,NA,NA,NA,17.05,NA,13.164,12.769,12.445,NA,NA,NA,NA,NA,99.832247135231,-23.3865,sig1,-166.240978453124,-128.893176713052,-4.2902711131979,0.249080002228507,210.355684306924,420527.099750249,0.77191942197666
S7/tess2019006130736-s0007-0000000038763326-0131-s_lc.dat,TIC38763326,1.963111,LP  839-19,99.8316542172,-23.3865346165,0,0,90,1,06 39 19.59701,-23 23 11.5246,PM*,PM*|*  |IR,NA,NA,,NA,14.4287,100.67,-180.78,NA,NA,NA,NA,17.05,NA,13.164,12.769,12.445,NA,NA,NA,NA,NA,99.832247135231,-23.3865,sig2,-195.056040512454,-19.9634257557631,0.908512619097176,-0.0158740770302156,196.074978792048,363621.290824368,0.842347699929904
S7/tess2019006130736-s0007-0000000038763326-0131-s_lc.dat,TIC38763326,1.963111,LP  839-19,99.8316542172,-23.3865346165,0,0,90,1,06 39 19.59701,-23 23 11.5246,PM*,PM*|*  |IR,NA,NA,,NA,14.4287,100.67,-180.78,NA,NA,NA,NA,17.05,NA,13.164,12.769,12.445,NA,NA,NA,NA,NA,99.832247135231,-23.3865,sig3,57.1746470648503,21.3896804394298,-0.366200181799056,-0.00126176591286631,61.0447270146334,35334.392664225,0.625076763758611
S7/tess2019006130736-s0007-0000000038813141-0131-s_lc.dat,TIC38813141,1.053795,V* V350 CMa,100.6918499473,-22.4485926776,0,0,90,55,06 42 46.04399,-22 26 54.9336,gammaDor,V* |gD*|IR |*  |UV |PM*|**,43.4,NA,F2V,NA,20.371,-54.54,99.5,NA,NA,NA,6.56,6.23,NA,5.639,5.484,5.399,NA,NA,NA,NA,NA,100.691534095915,-22.448571,sig1,-83.5662300288684,-25.2956124416327,12.9291518752195,-1.61059312723427,87.3108401633786,27764.9710526993,6.25257246820711
S7/tess2019006130736-s0007-0000000038813141-0131-s_lc.dat,TIC38813141,1.053795,V* V350 CMa,100.6918499473,-22.4485926776,0,0,90,55,06 42 46.04399,-22 26 54.9336,gammaDor,V* |gD*|IR |*  |UV |PM*|**,43.4,NA,F2V,NA,20.371,-54.54,99.5,NA,NA,NA,6.56,6.23,NA,5.639,5.484,5.399,NA,NA,NA,NA,NA,100.691534095915,-22.448571,sig2,-68.5392897067177,-23.3790251881217,-0.825803364933799,0.079278017389814,72.4169389870092,20237.6254546396,3.78461866359966
S7/tess2019006130736-s0007-0000000038813141-0131-s_lc.dat,TIC38813141,1.053795,V* V350 CMa,100.6918499473,-22.4485926776,0,0,90,55,06 42 46.04399,-22 26 54.9336,gammaDor,V* |gD*|IR |*  |UV |PM*|**,43.4,NA,F2V,NA,20.371,-54.54,99.5,NA,NA,NA,6.56,6.23,NA,5.639,5.484,5.399,NA,NA,NA,NA,NA,100.691534095915,-22.448571,sig3,41.8743980861165,7.80558896975278,-11.0838110498845,1.32153137781261,42.5956856294071,6514.66743393894,14.022106975245
S7/tess2019006130736-s0007-0000000038813866-0131-s_lc.dat,TIC38813866,2.067389,SCR J0645-1836,101.2908146723,-18.6096811268,0,0,90,1,06 45 09.79552,-18 36 34.8521,PM*,PM*|IR |*,64.9,NA,,NA,12.3666,104.69,-151.62,NA,NA,NA,14.84,NA,12.83,10.811,10.17,9.998,NA,NA,NA,NA,NA,101.291420302421,-18.6097,sig1,2.56605462345791,-1.43900936565198,0.42712167063064,-0.0386368199235592,2.94200344748333,190.209562210904,4.62296152915305
S7/tess2019006130736-s0007-0000000038813866-0131-s_lc.dat,TIC38813866,2.067389,SCR J0645-1836,101.2908146723,-18.6096811268,0,0,90,1,06 45 09.79552,-18 36 34.8521,PM*,PM*|IR |*,64.9,NA,,NA,12.3666,104.69,-151.62,NA,NA,NA,14.84,NA,12.83,10.811,10.17,9.998,NA,NA,NA,NA,NA,101.291420302421,-18.6097,sig2,-0.539247556656889,-1.61429776080238,0.406073021750849,-0.0261827176600058,1.70198272255978,59.4213457383941,6.49455453736165
S7/tess2019006130736-s0007-0000000038813866-0131-s_lc.dat,TIC38813866,2.067389,SCR J0645-1836,101.2908146723,-18.6096811268,0,0,90,1,06 45 09.79552,-18 36 34.8521,PM*,PM*|IR |*,64.9,NA,,NA,12.3666,104.69,-151.62,NA,NA,NA,14.84,NA,12.83,10.811,10.17,9.998,NA,NA,NA,NA,NA,101.291420302421,-18.6097,sig3,0.919428372989902,0.507405619422697,-0.375170455645089,0.0279117937234758,1.050147130492,16.1814160869399,15.080386752693
